"sep=;"
"ordinal_id";"github_repo_id";"repo_full_name";"repo_html_url";"repo_forks_count";"repo_stargazers_count";"repo_created_at";"repo_is_fork";"repo_has_issues";"repo_open_issues_count";"repo_has_wiki";"repo_network_count";"repo_pushed_at";"repo_size";"repo_updated_at";"wrepo_atchers_count";"project_id";"project_name";"project_url";"project_htmlurl";"project_created_at";"project_updated_at";"project_homepage_url";"project_average_rating";"project_rating_count";"project_review_count";"project_activity_level";"project_user_count";"twelve_month_contributor_count";"total_contributor_count";"twelve_month_commit_count";"total_commit_count";"total_code_lines";"main_language_name";"developer_works_during_bd";"developer_works_period";"developer_all_pushes";"developer_all_stars_given";"developer_all_creations";"developer_all_issues_created";"developer_all_pull_requests"
"174";"sensu/sensu-community-plugins";"sensu/sensu-community-plugins";"https://github.com/sensu/sensu-community-plugins";"526";"338";"15";"2011-12-15 20:15:10";"False";"True";"56";"False";"526";"2015-01-05 17:42:09";"7681";"2015-01-05 17:42:09";"338";"587482";"Sensu";"https://www.openhub.net/p/sensu.xml";"https://www.openhub.net/p/sensu";"2011-11-27T07:42:37Z";"2014-12-26T20:19:12Z";"https://github.com/sonian/sensu";"5.0";"3";"0";"70";"4";"246";"414";"1848";"7880";"42366";"Ruby";"True";"72";"86";"0";"32";"0";"22"
"351";"openframeworks/openFrameworks";"openframeworks/openFrameworks";"https://github.com/openframeworks/openFrameworks";"1138";"3250";"18";"2009-10-21 21:55:54";"False";"True";"552";"True";"1138";"2015-01-05 18:59:43";"1343576";"2015-01-05 18:59:43";"3250";"489514";"openFrameworks";"https://www.openhub.net/p/openFrameworks.xml";"https://www.openhub.net/p/openFrameworks";"2011-04-18T16:52:37Z";"2014-11-16T18:43:35Z";"http://www.openframeworks.cc";"5.0";"2";"0";"0";"2";"84";"198";"1504";"9681";"811181";"C++";"True";"2370";"2092";"0";"311";"268";"426"
"328";"caelum/vraptor";"caelum/vraptor";"https://github.com/caelum/vraptor";"207";"373";"21";"2009-03-19 20:02:31";"False";"True";"46";"False";"207";"2015-01-04 00:41:12";"199343";"2015-01-05 13:18:26";"373";"382107";"VRaptor 3";"https://www.openhub.net/p/vraptor3.xml";"https://www.openhub.net/p/vraptor3";"2009-08-17T04:57:48Z";"2014-12-19T14:53:16Z";"http://github.com/caelum/vraptor";"5.0";"2";"0";"40";"2";"10";"129";"96";"6804";"71191";"Java";"True";"18";"30";"0";"4";"10";"2"
"174";"sensu/sensu-community-plugins";"sensu/sensu-community-plugins";"https://github.com/sensu/sensu-community-plugins";"526";"338";"15";"2011-12-15 20:15:10";"False";"True";"56";"False";"526";"2015-01-05 17:42:09";"7681";"2015-01-05 17:42:09";"338";"587482";"Sensu";"https://www.openhub.net/p/sensu.xml";"https://www.openhub.net/p/sensu";"2011-11-27T07:42:37Z";"2014-12-26T20:19:12Z";"https://github.com/sonian/sensu";"5.0";"3";"0";"70";"4";"246";"414";"1848";"7880";"42366";"Ruby";"True";"2";"1";"0";"1";"0";"0"
"351";"openframeworks/openFrameworks";"openframeworks/openFrameworks";"https://github.com/openframeworks/openFrameworks";"1138";"3250";"18";"2009-10-21 21:55:54";"False";"True";"552";"True";"1138";"2015-01-05 18:59:43";"1343576";"2015-01-05 18:59:43";"3250";"489514";"openFrameworks";"https://www.openhub.net/p/openFrameworks.xml";"https://www.openhub.net/p/openFrameworks";"2011-04-18T16:52:37Z";"2014-11-16T18:43:35Z";"http://www.openframeworks.cc";"5.0";"2";"0";"0";"2";"84";"198";"1504";"9681";"811181";"C++";"True";"357";"856";"0";"125";"94";"21"
"328";"caelum/vraptor";"caelum/vraptor";"https://github.com/caelum/vraptor";"207";"373";"21";"2009-03-19 20:02:31";"False";"True";"46";"False";"207";"2015-01-04 00:41:12";"199343";"2015-01-05 13:18:26";"373";"382107";"VRaptor 3";"https://www.openhub.net/p/vraptor3.xml";"https://www.openhub.net/p/vraptor3";"2009-08-17T04:57:48Z";"2014-12-19T14:53:16Z";"http://github.com/caelum/vraptor";"5.0";"2";"0";"40";"2";"10";"129";"96";"6804";"71191";"Java";"True";"6";"3";"1";"0";"0";"0"
"174";"sensu/sensu-community-plugins";"sensu/sensu-community-plugins";"https://github.com/sensu/sensu-community-plugins";"526";"338";"15";"2011-12-15 20:15:10";"False";"True";"56";"False";"526";"2015-01-05 17:42:09";"7681";"2015-01-05 17:42:09";"338";"587482";"Sensu";"https://www.openhub.net/p/sensu.xml";"https://www.openhub.net/p/sensu";"2011-11-27T07:42:37Z";"2014-12-26T20:19:12Z";"https://github.com/sonian/sensu";"5.0";"3";"0";"70";"4";"246";"414";"1848";"7880";"42366";"Ruby";"True";"112";"74";"0";"26";"0";"37"
"351";"openframeworks/openFrameworks";"openframeworks/openFrameworks";"https://github.com/openframeworks/openFrameworks";"1138";"3250";"18";"2009-10-21 21:55:54";"False";"True";"552";"True";"1138";"2015-01-05 18:59:43";"1343576";"2015-01-05 18:59:43";"3250";"489514";"openFrameworks";"https://www.openhub.net/p/openFrameworks.xml";"https://www.openhub.net/p/openFrameworks";"2011-04-18T16:52:37Z";"2014-11-16T18:43:35Z";"http://www.openframeworks.cc";"5.0";"2";"0";"0";"2";"84";"198";"1504";"9681";"811181";"C++";"True";"200";"422";"18";"3";"3";"0"
"328";"caelum/vraptor";"caelum/vraptor";"https://github.com/caelum/vraptor";"207";"373";"21";"2009-03-19 20:02:31";"False";"True";"46";"False";"207";"2015-01-04 00:41:12";"199343";"2015-01-05 13:18:26";"373";"382107";"VRaptor 3";"https://www.openhub.net/p/vraptor3.xml";"https://www.openhub.net/p/vraptor3";"2009-08-17T04:57:48Z";"2014-12-19T14:53:16Z";"http://github.com/caelum/vraptor";"5.0";"2";"0";"40";"2";"10";"129";"96";"6804";"71191";"Java";"True";"16";"14";"0";"2";"2";"4"
"174";"sensu/sensu-community-plugins";"sensu/sensu-community-plugins";"https://github.com/sensu/sensu-community-plugins";"526";"338";"15";"2011-12-15 20:15:10";"False";"True";"56";"False";"526";"2015-01-05 17:42:09";"7681";"2015-01-05 17:42:09";"338";"587482";"Sensu";"https://www.openhub.net/p/sensu.xml";"https://www.openhub.net/p/sensu";"2011-11-27T07:42:37Z";"2014-12-26T20:19:12Z";"https://github.com/sonian/sensu";"5.0";"3";"0";"70";"4";"246";"414";"1848";"7880";"42366";"Ruby";"True";"30";"20";"0";"7";"0";"14"
"367";"cadet/_2RealFFmpegWrapper";"cadet/_2RealFFmpegWrapper";"https://github.com/cadet/_2RealFFmpegWrapper";"2";"12";"1";"2012-04-15 17:08:39";"False";"True";"1";"True";"2";"2012-06-01 06:55:09";"10422";"2014-12-11 14:39:16";"12";"616850";"CADET";"https://www.openhub.net/p/CADET.xml";"https://www.openhub.net/p/CADET";"2012-11-13T13:48:32Z";"2015-01-03T03:44:06Z";"http://www.cadet.at/";"5.0";"1";"0";"40";"2";"3";"24";"36";"946";"72686";"C++";"None";"0";"0";"0";"0";"0";"0"
"351";"openframeworks/openFrameworks";"openframeworks/openFrameworks";"https://github.com/openframeworks/openFrameworks";"1138";"3250";"18";"2009-10-21 21:55:54";"False";"True";"552";"True";"1138";"2015-01-05 18:59:43";"1343576";"2015-01-05 18:59:43";"3250";"489514";"openFrameworks";"https://www.openhub.net/p/openFrameworks.xml";"https://www.openhub.net/p/openFrameworks";"2011-04-18T16:52:37Z";"2014-11-16T18:43:35Z";"http://www.openframeworks.cc";"5.0";"2";"0";"0";"2";"84";"198";"1504";"9681";"811181";"C++";"True";"140";"243";"7";"15";"0";"14"
"328";"caelum/vraptor";"caelum/vraptor";"https://github.com/caelum/vraptor";"207";"373";"21";"2009-03-19 20:02:31";"False";"True";"46";"False";"207";"2015-01-04 00:41:12";"199343";"2015-01-05 13:18:26";"373";"382107";"VRaptor 3";"https://www.openhub.net/p/vraptor3.xml";"https://www.openhub.net/p/vraptor3";"2009-08-17T04:57:48Z";"2014-12-19T14:53:16Z";"http://github.com/caelum/vraptor";"5.0";"2";"0";"40";"2";"10";"129";"96";"6804";"71191";"Java";"False";"6";"3";"3";"7";"0";"0"
"174";"sensu/sensu-community-plugins";"sensu/sensu-community-plugins";"https://github.com/sensu/sensu-community-plugins";"526";"338";"15";"2011-12-15 20:15:10";"False";"True";"56";"False";"526";"2015-01-05 17:42:09";"7681";"2015-01-05 17:42:09";"338";"587482";"Sensu";"https://www.openhub.net/p/sensu.xml";"https://www.openhub.net/p/sensu";"2011-11-27T07:42:37Z";"2014-12-26T20:19:12Z";"https://github.com/sonian/sensu";"5.0";"3";"0";"70";"4";"246";"414";"1848";"7880";"42366";"Ruby";"None";"0";"0";"0";"0";"0";"0"
"349";"ngduc/Thin-PHP-Framework";"ngduc/Thin-PHP-Framework";"https://github.com/ngduc/Thin-PHP-Framework";"20";"39";"2";"2011-02-26 05:13:51";"False";"True";"4";"True";"20";"2012-07-16 07:54:48";"812";"2014-05-30 23:58:37";"39";"488788";"Thin PHP Framework";"https://www.openhub.net/p/thinphpframework.xml";"https://www.openhub.net/p/thinphpframework";"2011-03-21T19:03:05Z";"2014-10-19T04:03:37Z";"http://thinphp.com";"5.0";"1";"0";"0";"2";"0";"3";"0";"67";"5784";"PHP";"True";"9";"13";"7";"0";"1";"0"
"339";"freedomotic/fd-android-client";"freedomotic/fd-android-client";"https://github.com/freedomotic/fd-android-client";"0";"1";"4";"2014-07-12 15:38:10";"False";"True";"0";"True";"0";"2014-07-25 18:39:49";"268";"2014-07-30 15:40:49";"1";"483788";"Freedomotic - IoT and Smart Spaces Framework";"https://www.openhub.net/p/freedomotic.xml";"https://www.openhub.net/p/freedomotic";"2010-06-27T19:40:58Z";"2014-12-07T16:27:09Z";"http://www.freedomotic.com";"5.0";"2";"0";"60";"2";"10";"16";"324";"956";"82268";"Java";"False";"5";"0";"5";"1";"3";"0"
"351";"openframeworks/openFrameworks";"openframeworks/openFrameworks";"https://github.com/openframeworks/openFrameworks";"1138";"3250";"18";"2009-10-21 21:55:54";"False";"True";"552";"True";"1138";"2015-01-05 18:59:43";"1343576";"2015-01-05 18:59:43";"3250";"489514";"openFrameworks";"https://www.openhub.net/p/openFrameworks.xml";"https://www.openhub.net/p/openFrameworks";"2011-04-18T16:52:37Z";"2014-11-16T18:43:35Z";"http://www.openframeworks.cc";"5.0";"2";"0";"0";"2";"84";"198";"1504";"9681";"811181";"C++";"False";"24";"47";"0";"22";"33";"0"
"328";"caelum/vraptor";"caelum/vraptor";"https://github.com/caelum/vraptor";"207";"373";"21";"2009-03-19 20:02:31";"False";"True";"46";"False";"207";"2015-01-04 00:41:12";"199343";"2015-01-05 13:18:26";"373";"382107";"VRaptor 3";"https://www.openhub.net/p/vraptor3.xml";"https://www.openhub.net/p/vraptor3";"2009-08-17T04:57:48Z";"2014-12-19T14:53:16Z";"http://github.com/caelum/vraptor";"5.0";"2";"0";"40";"2";"10";"129";"96";"6804";"71191";"Java";"True";"15";"11";"0";"3";"0";"4"
"174";"sensu/sensu-community-plugins";"sensu/sensu-community-plugins";"https://github.com/sensu/sensu-community-plugins";"526";"338";"15";"2011-12-15 20:15:10";"False";"True";"56";"False";"526";"2015-01-05 17:42:09";"7681";"2015-01-05 17:42:09";"338";"587482";"Sensu";"https://www.openhub.net/p/sensu.xml";"https://www.openhub.net/p/sensu";"2011-11-27T07:42:37Z";"2014-12-26T20:19:12Z";"https://github.com/sonian/sensu";"5.0";"3";"0";"70";"4";"246";"414";"1848";"7880";"42366";"Ruby";"True";"184";"181";"5";"78";"0";"73"
"375";"balderdashy/sails";"balderdashy/sails";"https://github.com/balderdashy/sails";"970";"8834";"20";"2012-03-18 19:46:15";"False";"True";"220";"False";"970";"2015-01-06 02:48:38";"22311";"2015-01-06 02:48:38";"8834";"714847";"sails.js";"https://www.openhub.net/p/sailsjs.xml";"https://www.openhub.net/p/sailsjs";"2014-03-20T01:20:50Z";"2015-01-04T06:18:14Z";"http://sailsjs.org";"5.0";"1";"0";"60";"2";"84";"169";"1502";"4786";"14241";"JavaScript";"False";"102";"81";"0";"106";"0";"0"
"349";"ngduc/Thin-PHP-Framework";"ngduc/Thin-PHP-Framework";"https://github.com/ngduc/Thin-PHP-Framework";"20";"39";"2";"2011-02-26 05:13:51";"False";"True";"4";"True";"20";"2012-07-16 07:54:48";"812";"2014-05-30 23:58:37";"39";"488788";"Thin PHP Framework";"https://www.openhub.net/p/thinphpframework.xml";"https://www.openhub.net/p/thinphpframework";"2011-03-21T19:03:05Z";"2014-10-19T04:03:37Z";"http://thinphp.com";"5.0";"1";"0";"0";"2";"0";"3";"0";"67";"5784";"PHP";"None";"0";"0";"0";"0";"0";"0"
"339";"freedomotic/fd-android-client";"freedomotic/fd-android-client";"https://github.com/freedomotic/fd-android-client";"0";"1";"4";"2014-07-12 15:38:10";"False";"True";"0";"True";"0";"2014-07-25 18:39:49";"268";"2014-07-30 15:40:49";"1";"483788";"Freedomotic - IoT and Smart Spaces Framework";"https://www.openhub.net/p/freedomotic.xml";"https://www.openhub.net/p/freedomotic";"2010-06-27T19:40:58Z";"2014-12-07T16:27:09Z";"http://www.freedomotic.com";"5.0";"2";"0";"60";"2";"10";"16";"324";"956";"82268";"Java";"True";"88";"49";"0";"44";"0";"33"
"351";"openframeworks/openFrameworks";"openframeworks/openFrameworks";"https://github.com/openframeworks/openFrameworks";"1138";"3250";"18";"2009-10-21 21:55:54";"False";"True";"552";"True";"1138";"2015-01-05 18:59:43";"1343576";"2015-01-05 18:59:43";"3250";"489514";"openFrameworks";"https://www.openhub.net/p/openFrameworks.xml";"https://www.openhub.net/p/openFrameworks";"2011-04-18T16:52:37Z";"2014-11-16T18:43:35Z";"http://www.openframeworks.cc";"5.0";"2";"0";"0";"2";"84";"198";"1504";"9681";"811181";"C++";"True";"126";"18";"0";"2";"4";"5"
"367";"cadet/_2RealKinectWrapper";"cadet/_2RealKinectWrapper";"https://github.com/cadet/_2RealKinectWrapper";"4";"13";"2";"2012-09-06 14:56:44";"False";"True";"0";"True";"4";"2012-09-10 13:10:51";"70363";"2013-12-06 11:27:33";"13";"616850";"CADET";"https://www.openhub.net/p/CADET.xml";"https://www.openhub.net/p/CADET";"2012-11-13T13:48:32Z";"2015-01-03T03:44:06Z";"http://www.cadet.at/";"5.0";"1";"0";"40";"2";"3";"24";"36";"946";"72686";"C++";"False";"1";"0";"0";"0";"0";"0"
"328";"caelum/vraptor";"caelum/vraptor";"https://github.com/caelum/vraptor";"207";"373";"21";"2009-03-19 20:02:31";"False";"True";"46";"False";"207";"2015-01-04 00:41:12";"199343";"2015-01-05 13:18:26";"373";"382107";"VRaptor 3";"https://www.openhub.net/p/vraptor3.xml";"https://www.openhub.net/p/vraptor3";"2009-08-17T04:57:48Z";"2014-12-19T14:53:16Z";"http://github.com/caelum/vraptor";"5.0";"2";"0";"40";"2";"10";"129";"96";"6804";"71191";"Java";"True";"36";"10";"139";"2";"0";"0"
"174";"sensu/sensu-community-plugins";"sensu/sensu-community-plugins";"https://github.com/sensu/sensu-community-plugins";"526";"338";"15";"2011-12-15 20:15:10";"False";"True";"56";"False";"526";"2015-01-05 17:42:09";"7681";"2015-01-05 17:42:09";"338";"587482";"Sensu";"https://www.openhub.net/p/sensu.xml";"https://www.openhub.net/p/sensu";"2011-11-27T07:42:37Z";"2014-12-26T20:19:12Z";"https://github.com/sonian/sensu";"5.0";"3";"0";"70";"4";"246";"414";"1848";"7880";"42366";"Ruby";"True";"2";"0";"0";"0";"0";"0"
"375";"balderdashy/sails";"balderdashy/sails";"https://github.com/balderdashy/sails";"970";"8834";"20";"2012-03-18 19:46:15";"False";"True";"220";"False";"970";"2015-01-06 02:48:38";"22311";"2015-01-06 02:48:38";"8834";"714847";"sails.js";"https://www.openhub.net/p/sailsjs.xml";"https://www.openhub.net/p/sailsjs";"2014-03-20T01:20:50Z";"2015-01-04T06:18:14Z";"http://sailsjs.org";"5.0";"1";"0";"60";"2";"84";"169";"1502";"4786";"14241";"JavaScript";"True";"1740";"1118";"0";"47";"648";"82"
"339";"freedomotic/fd-android-client";"freedomotic/fd-android-client";"https://github.com/freedomotic/fd-android-client";"0";"1";"4";"2014-07-12 15:38:10";"False";"True";"0";"True";"0";"2014-07-25 18:39:49";"268";"2014-07-30 15:40:49";"1";"483788";"Freedomotic - IoT and Smart Spaces Framework";"https://www.openhub.net/p/freedomotic.xml";"https://www.openhub.net/p/freedomotic";"2010-06-27T19:40:58Z";"2014-12-07T16:27:09Z";"http://www.freedomotic.com";"5.0";"2";"0";"60";"2";"10";"16";"324";"956";"82268";"Java";"False";"192";"346";"0";"116";"0";"11"
"351";"openframeworks/openFrameworks";"openframeworks/openFrameworks";"https://github.com/openframeworks/openFrameworks";"1138";"3250";"18";"2009-10-21 21:55:54";"False";"True";"552";"True";"1138";"2015-01-05 18:59:43";"1343576";"2015-01-05 18:59:43";"3250";"489514";"openFrameworks";"https://www.openhub.net/p/openFrameworks.xml";"https://www.openhub.net/p/openFrameworks";"2011-04-18T16:52:37Z";"2014-11-16T18:43:35Z";"http://www.openframeworks.cc";"5.0";"2";"0";"0";"2";"84";"198";"1504";"9681";"811181";"C++";"True";"168";"34";"0";"13";"9";"27"
"367";"cadet/_2RealKinectWrapper";"cadet/_2RealKinectWrapper";"https://github.com/cadet/_2RealKinectWrapper";"4";"13";"2";"2012-09-06 14:56:44";"False";"True";"0";"True";"4";"2012-09-10 13:10:51";"70363";"2013-12-06 11:27:33";"13";"616850";"CADET";"https://www.openhub.net/p/CADET.xml";"https://www.openhub.net/p/CADET";"2012-11-13T13:48:32Z";"2015-01-03T03:44:06Z";"http://www.cadet.at/";"5.0";"1";"0";"40";"2";"3";"24";"36";"946";"72686";"C++";"False";"1";"0";"1";"0";"0";"0"
"328";"caelum/vraptor";"caelum/vraptor";"https://github.com/caelum/vraptor";"207";"373";"21";"2009-03-19 20:02:31";"False";"True";"46";"False";"207";"2015-01-04 00:41:12";"199343";"2015-01-05 13:18:26";"373";"382107";"VRaptor 3";"https://www.openhub.net/p/vraptor3.xml";"https://www.openhub.net/p/vraptor3";"2009-08-17T04:57:48Z";"2014-12-19T14:53:16Z";"http://github.com/caelum/vraptor";"5.0";"2";"0";"40";"2";"10";"129";"96";"6804";"71191";"Java";"False";"1694";"816";"0";"304";"0";"533"
"174";"sensu/sensu-community-plugins";"sensu/sensu-community-plugins";"https://github.com/sensu/sensu-community-plugins";"526";"338";"15";"2011-12-15 20:15:10";"False";"True";"56";"False";"526";"2015-01-05 17:42:09";"7681";"2015-01-05 17:42:09";"338";"587482";"Sensu";"https://www.openhub.net/p/sensu.xml";"https://www.openhub.net/p/sensu";"2011-11-27T07:42:37Z";"2014-12-26T20:19:12Z";"https://github.com/sonian/sensu";"5.0";"3";"0";"70";"4";"246";"414";"1848";"7880";"42366";"Ruby";"True";"17";"7";"0";"0";"3";"4"
"375";"balderdashy/sails";"balderdashy/sails";"https://github.com/balderdashy/sails";"970";"8834";"20";"2012-03-18 19:46:15";"False";"True";"220";"False";"970";"2015-01-06 02:48:38";"22311";"2015-01-06 02:48:38";"8834";"714847";"sails.js";"https://www.openhub.net/p/sailsjs.xml";"https://www.openhub.net/p/sailsjs";"2014-03-20T01:20:50Z";"2015-01-04T06:18:14Z";"http://sailsjs.org";"5.0";"1";"0";"60";"2";"84";"169";"1502";"4786";"14241";"JavaScript";"False";"21";"0";"0";"0";"9";"0"
"339";"freedomotic/fd-android-client";"freedomotic/fd-android-client";"https://github.com/freedomotic/fd-android-client";"0";"1";"4";"2014-07-12 15:38:10";"False";"True";"0";"True";"0";"2014-07-25 18:39:49";"268";"2014-07-30 15:40:49";"1";"483788";"Freedomotic - IoT and Smart Spaces Framework";"https://www.openhub.net/p/freedomotic.xml";"https://www.openhub.net/p/freedomotic";"2010-06-27T19:40:58Z";"2014-12-07T16:27:09Z";"http://www.freedomotic.com";"5.0";"2";"0";"60";"2";"10";"16";"324";"956";"82268";"Java";"False";"90";"76";"9";"0";"0";"24"
"351";"openframeworks/openFrameworks";"openframeworks/openFrameworks";"https://github.com/openframeworks/openFrameworks";"1138";"3250";"18";"2009-10-21 21:55:54";"False";"True";"552";"True";"1138";"2015-01-05 18:59:43";"1343576";"2015-01-05 18:59:43";"3250";"489514";"openFrameworks";"https://www.openhub.net/p/openFrameworks.xml";"https://www.openhub.net/p/openFrameworks";"2011-04-18T16:52:37Z";"2014-11-16T18:43:35Z";"http://www.openframeworks.cc";"5.0";"2";"0";"0";"2";"84";"198";"1504";"9681";"811181";"C++";"False";"6";"0";"15";"0";"5";"0"
"328";"caelum/vraptor";"caelum/vraptor";"https://github.com/caelum/vraptor";"207";"373";"21";"2009-03-19 20:02:31";"False";"True";"46";"False";"207";"2015-01-04 00:41:12";"199343";"2015-01-05 13:18:26";"373";"382107";"VRaptor 3";"https://www.openhub.net/p/vraptor3.xml";"https://www.openhub.net/p/vraptor3";"2009-08-17T04:57:48Z";"2014-12-19T14:53:16Z";"http://github.com/caelum/vraptor";"5.0";"2";"0";"40";"2";"10";"129";"96";"6804";"71191";"Java";"None";"0";"0";"0";"0";"0";"0"
"375";"balderdashy/sails";"balderdashy/sails";"https://github.com/balderdashy/sails";"970";"8834";"20";"2012-03-18 19:46:15";"False";"True";"220";"False";"970";"2015-01-06 02:48:38";"22311";"2015-01-06 02:48:38";"8834";"714847";"sails.js";"https://www.openhub.net/p/sailsjs.xml";"https://www.openhub.net/p/sailsjs";"2014-03-20T01:20:50Z";"2015-01-04T06:18:14Z";"http://sailsjs.org";"5.0";"1";"0";"60";"2";"84";"169";"1502";"4786";"14241";"JavaScript";"True";"1";"0";"1";"0";"0";"0"
"350";"lrvick/sokral";"lrvick/sokral";"https://github.com/lrvick/sokral";"1";"1";"1";"2011-03-03 02:10:50";"False";"True";"0";"True";"1";"2011-03-03 02:11:41";"995";"2014-01-11 08:49:52";"1";"489210";"Tawlk Framework";"https://www.openhub.net/p/tawlk.xml";"https://www.openhub.net/p/tawlk";"2011-04-11T16:44:48Z";"2011-08-17T09:41:40Z";"http://github.com/tawlk";"5.0";"1";"0";"0";"2";"11";"11";"NaN";"498";"6271";"Python";"False";"65";"121";"0";"14";"43";"19"
"174";"sensu/sensu-dashboard";"sensu/sensu-dashboard";"https://github.com/sensu/sensu-dashboard";"43";"99";"3";"2011-08-04 19:02:16";"False";"True";"29";"False";"43";"2014-12-10 20:36:15";"2124";"2014-12-10 20:36:16";"99";"587482";"Sensu";"https://www.openhub.net/p/sensu.xml";"https://www.openhub.net/p/sensu";"2011-11-27T07:42:37Z";"2014-12-26T20:19:12Z";"https://github.com/sonian/sensu";"5.0";"3";"0";"70";"4";"246";"414";"1848";"7880";"42366";"Ruby";"True";"112";"74";"0";"26";"0";"37"
"351";"openframeworks/openFrameworks";"openframeworks/openFrameworks";"https://github.com/openframeworks/openFrameworks";"1138";"3250";"18";"2009-10-21 21:55:54";"False";"True";"552";"True";"1138";"2015-01-05 18:59:43";"1343576";"2015-01-05 18:59:43";"3250";"489514";"openFrameworks";"https://www.openhub.net/p/openFrameworks.xml";"https://www.openhub.net/p/openFrameworks";"2011-04-18T16:52:37Z";"2014-11-16T18:43:35Z";"http://www.openframeworks.cc";"5.0";"2";"0";"0";"2";"84";"198";"1504";"9681";"811181";"C++";"None";"0";"0";"0";"0";"0";"0"
"375";"balderdashy/sails";"balderdashy/sails";"https://github.com/balderdashy/sails";"970";"8834";"20";"2012-03-18 19:46:15";"False";"True";"220";"False";"970";"2015-01-06 02:48:38";"22311";"2015-01-06 02:48:38";"8834";"714847";"sails.js";"https://www.openhub.net/p/sailsjs.xml";"https://www.openhub.net/p/sailsjs";"2014-03-20T01:20:50Z";"2015-01-04T06:18:14Z";"http://sailsjs.org";"5.0";"1";"0";"60";"2";"84";"169";"1502";"4786";"14241";"JavaScript";"True";"210";"1";"419";"1";"0";"0"
"328";"caelum/vraptor";"caelum/vraptor";"https://github.com/caelum/vraptor";"207";"373";"21";"2009-03-19 20:02:31";"False";"True";"46";"False";"207";"2015-01-04 00:41:12";"199343";"2015-01-05 13:18:26";"373";"382107";"VRaptor 3";"https://www.openhub.net/p/vraptor3.xml";"https://www.openhub.net/p/vraptor3";"2009-08-17T04:57:48Z";"2014-12-19T14:53:16Z";"http://github.com/caelum/vraptor";"5.0";"2";"0";"40";"2";"10";"129";"96";"6804";"71191";"Java";"True";"16";"7";"26";"0";"0";"4"
